종목코드,종목명,시장
352480,씨앤씨인터내셔널,KOSDAQ
050890,쏠리드,KOSDAQ
200710,에이디테크놀로지,KOSDAQ
104830,원익머트리얼즈,KOSDAQ
067630,HLB생명과학,KOSDAQ
230360,에코마케팅,KOSDAQ
475400,씨메스,KOSDAQ
200670,휴메딕스,KOSDAQ
179900,유티아이,KOSDAQ
394800,쓰리빌리언,KOSDAQ
215200,메가스터디교육,KOSDAQ
389500,에스비비테크,KOSDAQ
298830,슈어소프트테크,KOSDAQ
107640,한중엔시에스,KOSDAQ
194480,데브시스터즈,KOSDAQ
462350,이노스페이스,KOSDAQ
122640,예스티,KOSDAQ
425420,티에프이,KOSDAQ
031330,에스에이엠티,KOSDAQ
206650,유바이오로직스,KOSDAQ
010170,대한광통신,KOSDAQ
114190,강원에너지,KOSDAQ
046890,서울반도체,KOSDAQ
099190,아이센스,KOSDAQ
060720,KH바텍,KOSDAQ
309710,아이티켐,KOSDAQ
079940,가비아,KOSDAQ
340570,티앤엘,KOSDAQ
078340,컴투스,KOSDAQ
089890,코세스,KOSDAQ
099440,스맥,KOSDAQ
033640,네패스,KOSDAQ
041830,인바디,KOSDAQ
034950,한국기업평가,KOSDAQ
200130,콜마비앤에이치,KOSDAQ
448900,한국피아이엠,KOSDAQ
094480,갤럭시아머니트리,KOSDAQ
464080,에스오에스랩,KOSDAQ
065660,안트로젠,KOSDAQ
101160,월덱스,KOSDAQ
304360,에스바이오메딕스,KOSDAQ
144510,지씨셀,KOSDAQ
110990,디아이티,KOSDAQ
314930,바이오다인,KOSDAQ
078350,한양디지텍,KOSDAQ
101360,에코앤드림,KOSDAQ
078130,국일제지,KOSDAQ
138610,나이벡,KOSDAQ
114810,한솔아이원스,KOSDAQ
077360,덕산하이메탈,KOSDAQ
317330,덕산테코피아,KOSDAQ
098070,한텍,KOSDAQ
180400,DXVX,KOSDAQ
459510,나우로보틱스,KOSDAQ
168360,펨트론,KOSDAQ
094360,칩스앤미디어,KOSDAQ
101930,인화정공,KOSDAQ
274090,켄코아에어로스페이스,KOSDAQ
013030,하이록코리아,KOSDAQ
354320,알멕,KOSDAQ
091700,파트론,KOSDAQ
304100,솔트룩스,KOSDAQ
462860,더즌,KOSDAQ
481070,에이유브랜즈,KOSDAQ
199430,케이엔알시스템,KOSDAQ
003800,에이스침대,KOSDAQ
006910,보성파워텍,KOSDAQ
216080,제테마,KOSDAQ
014940,오리엔탈정공,KOSDAQ
215000,골프존,KOSDAQ
049070,인탑스,KOSDAQ
441270,파인엠텍,KOSDAQ
035890,서희건설,KOSDAQ
037460,삼지전자,KOSDAQ
024850,HLB이노베이션,KOSDAQ
095500,미래나노텍,KOSDAQ
200470,에이팩트,KOSDAQ
041920,메디아나,KOSDAQ
378340,필에너지,KOSDAQ
419530,SAMGПЃХЭ,KOSDAQ
064820,ФЩРЬЧС,KOSDAQ
033790,ЧЧГы,KOSDAQ
338840,ПЭРЬЙйРЬПРЗЮСїНК,KOSDAQ
108860,МПЙйНКAI,KOSDAQ
416180,НХМКПЁНКЦМ,KOSDAQ
036200,РЏДЯМР,KOSDAQ
394280,ПРЧТПЇСіХзХЉГюЗЮСі,KOSDAQ
190510,ГЊЙЋАЁ,KOSDAQ
064550,ЙйРЬПРДЯОЦ,KOSDAQ
445090,ПЁРЬСїЗЃЕх,KOSDAQ
156100,ПЄОиФЩРЬЙйРЬПР,KOSDAQ
474650,ИЕХЉМжЗчМЧ,KOSDAQ
093520,ИХФПНК,KOSDAQ
099430,ЙйРЬПРЧУЗЏНК,KOSDAQ
294570,ФэФм,KOSDAQ
035810,РЬСіШІЕљНК,KOSDAQ
234340,ЧэХфЦФРЬГНМШ,KOSDAQ
403850,ДѕЧЮХЉЦўФФЦлДЯ,KOSDAQ
256840,ЧбБЙКёПЃОО,KOSDAQ
270660,ПЁКъИЎКП,KOSDAQ
472850,ЦљЕхБзЗь,KOSDAQ
482630,ЛяОчПЃООФЭ,KOSDAQ
203400,ПЁРЬКёПТ,KOSDAQ
051500,CJЧСЗЙНУПўРЬ,KOSDAQ
484810,ЦМПЂНКОЫЗЮКИЦННК,KOSDAQ
243070,ШоПТНК,KOSDAQ
380550,ДКЗЮЧЭ,KOSDAQ
204620,БлЗЮЙњХиНКЧСИЎ,KOSDAQ
308430,МПКёПТ,KOSDAQ
332570,PSРЯЗКЦЎЗЮДаНК,KOSDAQ
393890,ДѕКэРЏООЧЧ,KOSDAQ
448280,ПЁФкОЦРЬ,KOSDAQ
451760,ФСХи,KOSDAQ
136480,ЧЯИВ,KOSDAQ
265520,APНУНКХл,KOSDAQ
092870,ПЂНУФм,KOSDAQ
357550,МЎАцПЁРЬЦМ,KOSDAQ
452430,ЛчЧЧПЃЙнЕЕУМ,KOSDAQ
035600,KGРЬДЯНУНК,KOSDAQ
285490,ГыЙйХи,KOSDAQ
236200,НДЧСИЎИЖ,KOSDAQ
950250,ХзЖѓКф,KOSDAQ
078020,LSСѕБЧ,KOSDAQ
036890,СјМКЦМРЬОО,KOSDAQ
389260,ДыИэПЁГЪСі,KOSDAQ
151860,KGПЁФкМжЗчМЧ,KOSDAQ
012860,И№КЃРЬНКРќРк,KOSDAQ
023410,유진기업,KOSDAQ
067080,대화제약,KOSDAQ
012210,삼미금속,KOSDAQ
043150,바텍,KOSDAQ
054950,제이브이엠,KOSDAQ
206640,바디텍메드,KOSDAQ
211270,AP위성,KOSDAQ
086390,유니테스트,KOSDAQ
084990,헬릭스미스,KOSDAQ
051980,중앙첨단소재,KOSDAQ
025770,한국정보통신,KOSDAQ
019210,와이지-원,KOSDAQ
338220,뷰노,KOSDAQ
092730,네오팜,KOSDAQ
140670,알에스오토메이션,KOSDAQ
058820,CMG제약,KOSDAQ
314130,지놈앤컴퍼니,KOSDAQ
045390,대아티아이,KOSDAQ
372170,윤성에프앤씨,KOSDAQ
170920,엘티씨,KOSDAQ
065680,우주일렉트로,KOSDAQ
018310,삼목에스폼,KOSDAQ
051370,인터플렉스,KOSDAQ
402030,코난테크놀로지,KOSDAQ
002230,피에스텍,KOSDAQ
176750,듀켐바이오,KOSDAQ
053300,한국정보인증,KOSDAQ
042370,비츠로테크,KOSDAQ
900290,GRT,KOSDAQ
474170,루미르,KOSDAQ
089980,상아프론테크,KOSDAQ
108380,대양전기공업,KOSDAQ
418550,제이오,KOSDAQ
255220,SG,KOSDAQ
327260,RF머트리얼즈,KOSDAQ
065710,서호전기,KOSDAQ
382900,범한퓨얼셀,KOSDAQ
092460,한라IMS,KOSDAQ
061970,LB세미콘,KOSDAQ
950170,JTC,KOSDAQ
473980,노머스,KOSDAQ
267980,매일유업,KOSDAQ
034810,해성산업,KOSDAQ
300080,플리토,KOSDAQ
013120,동원개발,KOSDAQ
101170,우림피티에스,KOSDAQ
144960,뉴파워프라즈마,KOSDAQ
080580,오킨스전자,KOSDAQ
126600,BGF에코머티리얼즈,KOSDAQ
484120,도우인시스,KOSDAQ
100120,뷰웍스,KOSDAQ
194700,노바렉스,KOSDAQ
061090,세나테크놀로지,KOSDAQ
054210,이랜텍,KOSDAQ
254490,미래반도체,KOSDAQ
182400,엔케이맥스,KOSDAQ
126700,하이비젼시스템,KOSDAQ
114840,아이패밀리에스씨,KOSDAQ
322310,오로스테크놀로지,KOSDAQ
005710,대원산업,KOSDAQ
241770,메카로,KOSDAQ
264850,이랜시스,KOSDAQ
121800,비덴트,KOSDAQ
232680,라온로보틱스,KOSDAQ
032940,원익,KOSDAQ
299030,하나기술,KOSDAQ
365270,큐라클,KOSDAQ
377460,위니아에이드,KOSDAQ
023760,한국캐피탈,KOSDAQ
084850,아이티엠반도체,KOSDAQ
214180,헥토이노베이션,KOSDAQ
082800,비보존 제약,KOSDAQ
389020,자람테크놀로지,KOSDAQ
217270,넵튠,KOSDAQ
243840,신흥에스이씨,KOSDAQ
115450,HLB테라퓨틱스,KOSDAQ
234030,싸이닉솔루션,KOSDAQ
457550,우진엔텍,KOSDAQ
452450,피아이이,KOSDAQ
371950,풍원정밀,KOSDAQ
043370,피에이치에이,KOSDAQ
079960,동양이엔피,KOSDAQ
235980,메드팩토,KOSDAQ
067390,아스트,KOSDAQ
042420,네오위즈홀딩스,KOSDAQ
083310,엘오티베큠,KOSDAQ
018000,유니슨,KOSDAQ
488280,에스투더블유,KOSDAQ
036800,나이스정보통신,KOSDAQ
293780,압타바이오,KOSDAQ
323990,박셀바이오,KOSDAQ
179290,엠아이텍,KOSDAQ
088800,에이스테크,KOSDAQ
950140,잉글우드랩,KOSDAQ
118990,모트렉스,KOSDAQ
456010,아이씨티케이,KOSDAQ
086890,이수앱지스,KOSDAQ
237880,클리오,KOSDAQ
017890,한국알콜,KOSDAQ
112290,ПЭРЬООФЭ,KOSDAQ
041020,ЦњЖѓИЎНКПРЧЧНК,KOSDAQ
054450,ХкЗЙФЈНК,KOSDAQ
439090,ИЖГрАјРх,KOSDAQ
115310,РЮЦїЙйРЮ,KOSDAQ
102120,ОюКИКъЙнЕЕУМ,KOSDAQ
051360,ХфКёНК,KOSDAQ
036030,ФЩРЬЦМОЫЦФ,KOSDAQ
353810,РЬСіЙйРЬПР,KOSDAQ
094820,РЯСјЦФПі,KOSDAQ
361390,СІГыФк,KOSDAQ
290740,ОзЦЎЗЮ,KOSDAQ
024060,ШяБИМЎРЏ,KOSDAQ
241520,DSCРЮКЃНКЦЎИеЦЎ,KOSDAQ
095700,СІГиНХ,KOSDAQ
334970,ЧСЗЙНКЦМСіЙйРЬПРЗЮСїНК,KOSDAQ
033160,ПЅФЩРЬРќРк,KOSDAQ
039840,Е№ПР,KOSDAQ
199820,СІРЯРЯЗКЦЎИЏ,KOSDAQ
064290,РЮХиЧУЗЏНК,KOSDAQ
092070,Е№ПЃПЁЧС,KOSDAQ
330860,ГзЦаНКОЦХЉ,KOSDAQ
073490,РЬГыПЭРЬОюИЎНК,KOSDAQ
461300,ОЦРЬНКХЉИВЙЬЕ№Ою,KOSDAQ
272110,ФЩРЬПЃСІРЬ,KOSDAQ
083930,ОЦЙйФк,KOSDAQ
068930,Е№СіХаДыМК,KOSDAQ
417010,ГЊГыЦР,KOSDAQ
219130,ХИРЬАХРЯЗК,KOSDAQ
356680,ПЂНКАдРЬЦЎ,KOSDAQ
469610,РЬГыХзХЉ,KOSDAQ
036560,KZСЄЙа,KOSDAQ
123410,ФкИЎОЦПЁЧСЦМ,KOSDAQ
405100,ХЅОЫЦМ,KOSDAQ
138360,ЧљСј,KOSDAQ
123860,ОЦГЊЦаНК,KOSDAQ
476040,ПРАЁГыРЬЕхЛчРЬО№НК,KOSDAQ
215100,ЗЮКИЗЮКИ,KOSDAQ
282880,ФкРЉХзХЉ,KOSDAQ
080160,И№ЕЮХѕОю,KOSDAQ
425040,ЦМРЬПЅОО,KOSDAQ
038290,ИЖХЉЗЮСЈ,KOSDAQ
047560,РЬНКЦЎМвЧСЦЎ,KOSDAQ
038390,ЗЙЕхФИХѕОю,KOSDAQ
048870,НУГЪСіРЬГыКЃРЬМЧ,KOSDAQ
377450,ИЎЦФРЮ,KOSDAQ
458650,МКПь,KOSDAQ
047310,ЦФПіЗЮСїНК,KOSDAQ
107600,ЛѕКјФЭ,KOSDAQ
032620,유비케어,KOSDAQ
067000,조이시티,KOSDAQ
217730,강스템바이오텍,KOSDAQ
432720,퀄리타스반도체,KOSDAQ
109740,디에스케이,KOSDAQ
053700,삼보모터스,KOSDAQ
046440,KG모빌리언스,KOSDAQ
290690,소룩스,KOSDAQ
182360,큐브엔터,KOSDAQ
217820,원익피앤이,KOSDAQ
060150,인선이엔티,KOSDAQ
146320,비씨엔씨,KOSDAQ
091580,상신이디피,KOSDAQ
260970,에스앤디,KOSDAQ
121440,골프존홀딩스,KOSDAQ
322180,LS티라유텍,KOSDAQ
119610,인터로조,KOSDAQ
036190,금화피에스시,KOSDAQ
138080,오이솔루션,KOSDAQ
251370,와이엠티,KOSDAQ
290550,디케이티,KOSDAQ
160980,싸이맥스,KOSDAQ
267320,나인테크,KOSDAQ
119830,아이텍,KOSDAQ
489460,바이오비쥬,KOSDAQ
078150,HB테크놀러지,KOSDAQ
039860,나노엔텍,KOSDAQ
340450,지씨지놈,KOSDAQ
475230,엔알비,KOSDAQ
489500,엘케이켐,KOSDAQ
381620,제닉스로보틱스,KOSDAQ
019010,베뉴지,KOSDAQ
143160,아이디스,KOSDAQ
456070,이엔셀,KOSDAQ
360070,탑머티리얼,KOSDAQ
078070,유비쿼스홀딩스,KOSDAQ
092130,이크레더블,KOSDAQ
054540,삼영엠텍,KOSDAQ
187660,현대ADM,KOSDAQ
016790,현대사료,KOSDAQ
085910,네오티스,KOSDAQ
086820,바이오솔루션,KOSDAQ
380540,옵티코어,KOSDAQ
256940,킵스파마,KOSDAQ
322510,제이엘케이,KOSDAQ
108230,톱텍,KOSDAQ
230240,에치에프알,KOSDAQ
333430,일승,KOSDAQ
452280,한선엔지니어링,KOSDAQ
158430,아톤,KOSDAQ
226590,ПЅЕ№ЙйРЬНК,KOSDAQ
073010,ФЩРЬПЁНКЧЧ,KOSDAQ
305090,ИЖРЬХЉЗЮЕ№СіХЛ,KOSDAQ
321370,МОМ­Кф,KOSDAQ
042600,ЛѕЗЮДаНК,KOSDAQ
220260,ФЭЦЎЗЮНК,KOSDAQ
148150,ММАцЧЯРЬХзХЉ,KOSDAQ
445180,ЧЛИД,KOSDAQ
067280,ИжЦМФЗЦлНК,KOSDAQ
217330,НЮРЬХфСЈ,KOSDAQ
101970,ПьОчПЁРЬФЁОО,KOSDAQ
293580,ГЊПьIB,KOSDAQ
166480,ФкОЦНКХлФЭПТ,KOSDAQ
336680,ХОЗБХфХЛМжЗчМЧ,KOSDAQ
264450,РЏКёФѕНК,KOSDAQ
011040,АцЕПСІОр,KOSDAQ
264660,ОООиСіЧЯРЬХзХЉ,KOSDAQ
413630,ООЧЧНУНКХл,KOSDAQ
023910,ДыЧбОрЧА,KOSDAQ
365330,ПЁНКПЭРЬНКЦПХи,KOSDAQ
321550,ЦМПђЙйРЬПР,KOSDAQ
418420,ЖѓПТХи,KOSDAQ
052330,ФкХи,KOSDAQ
071200,РЮЧЧДЯЦЎЧяНКФЩОю,KOSDAQ
098120,ИЖРЬХЉЗЮФСХиМж,KOSDAQ
054920,ЧбФФРЇЕх,KOSDAQ
263860,СіДЯО№НК,KOSDAQ
069510,ПЁНКХи,KOSDAQ
040300,YTN,KOSDAQ
214680,Е№ОЫХи,KOSDAQ
234690,ГьНЪРкРЃКљ,KOSDAQ
297890,HBМжЗчМЧ,KOSDAQ
056090,НУСіИоЕхХи,KOSDAQ
036220,ПРЛѓЧяНКФЩОю,KOSDAQ
388050,СіХѕЦФПі,KOSDAQ
053080,ФЩРЬПЃМж,KOSDAQ
085670,ДКЧСЗКНК,KOSDAQ
308080,ЙйРЬСЈМП,KOSDAQ
203650,ЕхИВНУХЅИЎЦМ,KOSDAQ
104480,ЦМФЩРЬФЩЙЬФЎ,KOSDAQ
003310,ДыСжЛъОї,KOSDAQ
297090,ООПЁНККЃОюИЕ,KOSDAQ
122990,ПЭРЬМж,KOSDAQ
066620,БЙКИЕ№РкРЮ,KOSDAQ
033340,ССРКЛчЖїЕщ,KOSDAQ
059270,ЧиМКПЁОюЗЮКИЦННК,KOSDAQ
086980,МюЙкНК,KOSDAQ
289930,ПўРЬКёНК,KOSDAQ
101330,И№КЃРЬНК,KOSDAQ
095190,РЬПЅФкИЎОЦ,KOSDAQ
205100,엑셈,KOSDAQ
307750,국전약품,KOSDAQ
066410,버킷스튜디오,KOSDAQ
136150,원일티엔아이,KOSDAQ
049950,미래컴퍼니,KOSDAQ
046070,코다코,KOSDAQ
460940,피앤에스로보틱스,KOSDAQ
039830,오로라,KOSDAQ
240550,동방메디컬,KOSDAQ
439580,블루엠텍,KOSDAQ
021080,에이티넘인베스트,KOSDAQ
011560,세보엠이씨,KOSDAQ
035080,그래디언트,KOSDAQ
310200,애니플러스,KOSDAQ
045970,코아시아,KOSDAQ
008830,대동기어,KOSDAQ
337930,젝시믹스,KOSDAQ
382840,원준,KOSDAQ
096250,와이즈넛,KOSDAQ
357580,아모센스,KOSDAQ
122450,KX,KOSDAQ
005160,동국산업,KOSDAQ
493330,지에프아이,KOSDAQ
080420,모다이노칩,KOSDAQ
023600,삼보판지,KOSDAQ
294140,레몬,KOSDAQ
246710,티앤알바이오팹,KOSDAQ
250060,모비스,KOSDAQ
464490,쿼드메디슨,KOSDAQ
007330,푸른저축은행,KOSDAQ
104460,디와이피엔에프,KOSDAQ
259630,엠플러스,KOSDAQ
143240,사람인,KOSDAQ
299170,더블유에스아이,KOSDAQ
013990,아가방컴퍼니,KOSDAQ
025950,동신건설,KOSDAQ
263720,디앤씨미디어,KOSDAQ
017510,세명전기,KOSDAQ
006620,동구바이오제약,KOSDAQ
331740,아우토크립트,KOSDAQ
071280,로체시스템즈,KOSDAQ
417970,모델솔루션,KOSDAQ
086960,MDS테크,KOSDAQ
037070,파세코,KOSDAQ
063080,컴투스홀딩스,KOSDAQ
081180,쎄크,KOSDAQ
408920,메쎄이상,KOSDAQ
417840,저스템,KOSDAQ
201490,미투온,KOSDAQ
317830,에스피시스템스,KOSDAQ
432470,ФЩРЬПЃПЁНК,KOSDAQ
041440,ЧіДыПЁЙіДйРг,KOSDAQ
005990,ИХРЯШІЕљНК,KOSDAQ
147830,СІЗцЛъОї,KOSDAQ
089600,KTГЊНКЙЬЕ№Ою,KOSDAQ
052710,ОЦИ№Хи,KOSDAQ
064850,ПЁЧСОиАЁРЬЕх,KOSDAQ
402490,БзИАИЎМвНК,KOSDAQ
309960,LBРЮКЃНКЦЎИеЦЎ,KOSDAQ
014950,ЛяРЭСІОр,KOSDAQ
052420,ПРМКУЗДмМвРч,KOSDAQ
463020,ДКПЃAI,KOSDAQ
289080,SVРЮКЃНКЦЎИеЦЎ,KOSDAQ
063570,NICEРЮЧСЖѓ,KOSDAQ
126730,ФкФЈ,KOSDAQ
142210,РЏДЯЦЎЗаХи,KOSDAQ
307180,ОЦРЬПЄ,KOSDAQ
068790,DMS,KOSDAQ
049720,АэЗСНХПыСЄКИ,KOSDAQ
223250,ЕхИВОООЦРЬПЁНК,KOSDAQ
039560,ДйЛъГзЦЎПїНК,KOSDAQ
101670,ЧЯРЬЕхЗЮИЎЦЌ,KOSDAQ
208370,МПЙйНКЧяНКФЩОю,KOSDAQ
950130,ПЂММНКЙйРЬПР,KOSDAQ
029480,БЄЙЋ,KOSDAQ
125020,ЦМООИгЦМИЎОѓСю,KOSDAQ
083500,ПЁЧСПЃПЁНКХзХЉ,KOSDAQ
123040,ПЅПЁНКПРХфХи,KOSDAQ
091120,РЬПЅХи,KOSDAQ
192440,НДЧЧАеФкИЎОЦ,KOSDAQ
003100,МББЄ,KOSDAQ
131030,ПЩХѕНКСІОр,KOSDAQ
255440,ОпНК,KOSDAQ
443670,ПЁНКЧЧМвЧСЦЎ,KOSDAQ
096240,ХЉЗЙЙіНК,KOSDAQ
053580,РЅФЩНУ,KOSDAQ
063170,М­ПяПСМЧ,KOSDAQ
059210,ИоХИЙйРЬПРИоЕх,KOSDAQ
036710,НЩХиШІЕљНК,KOSDAQ
009780,ПЅПЁНКОО,KOSDAQ
475580,ПЁРЬЗАНК,KOSDAQ
251120,ЙйРЬПРПЁЧСЕ№ПЃОО,KOSDAQ
377480,ИЖРНAI,KOSDAQ
032300,ЧбБЙЦФИЖ,KOSDAQ
205500,ГиНсОВ,KOSDAQ
136540,РЉНКХзХЉГн,KOSDAQ
424960,НКИЖЦЎЗЙРЬДѕНУНКХл,KOSDAQ
074430,ОЦЙЬГыЗЮСїНК,KOSDAQ
049430,ФкИоЗа,KOSDAQ
109610,ПЁНКПЭРЬ,KOSDAQ
078140,대봉엘에스,KOSDAQ
013310,아진산업,KOSDAQ
039980,폴라리스AI,KOSDAQ
054050,농우바이오,KOSDAQ
269620,시스웍,KOSDAQ
072870,메가스터디,KOSDAQ
044990,에이치엔에스하이텍,KOSDAQ
038110,에코플라스틱,KOSDAQ
048530,인트론바이오,KOSDAQ
030960,양지사,KOSDAQ
212560,네오오토,KOSDAQ
282720,금양그린파워,KOSDAQ
092190,서울바이오시스,KOSDAQ
084650,랩지노믹스,KOSDAQ
123330,제닉,KOSDAQ
052260,현대바이오랜드,KOSDAQ
366030,공구우먼,KOSDAQ
306040,에스제이그룹,KOSDAQ
099750,이지케어텍,KOSDAQ
049960,쎌바이오텍,KOSDAQ
205470,휴마시스,KOSDAQ
388870,파로스아이바이오,KOSDAQ
389030,지니너스,KOSDAQ
461030,아이엠비디엑스,KOSDAQ
172670,에이엘티,KOSDAQ
226400,오스테오닉,KOSDAQ
149950,아바텍,KOSDAQ
067990,도이치모터스,KOSDAQ
370090,퓨런티어,KOSDAQ
453450,그리드위즈,KOSDAQ
131370,알서포트,KOSDAQ
068240,다원시스,KOSDAQ
027710,팜스토리,KOSDAQ
278650,HLB바이오스텝,KOSDAQ
048550,SM C&C,KOSDAQ
106190,하이텍팜,KOSDAQ
251630,브이원텍,KOSDAQ
105550,엣지파운드리,KOSDAQ
277880,티에스아이,KOSDAQ
007820,에스엠코어,KOSDAQ
396470,워트,KOSDAQ
019550,SBI인베스트먼트,KOSDAQ
090850,현대이지웰,KOSDAQ
086670,비엠티,KOSDAQ
046120,오르비텍,KOSDAQ
246720,아스타,KOSDAQ
006140,피제이전자,KOSDAQ
217500,러셀,KOSDAQ
066590,우수AMS,KOSDAQ
039340,한국경제TV,KOSDAQ
054800,ОЦРЬЕ№НКШІЕљНК,KOSDAQ
950220,ГзПРРЬЙУХи,KOSDAQ
051160,СіОюМвЧСЦЎ,KOSDAQ
443250,ЗЙКфФкЦлЗЙРЬМЧ,KOSDAQ
079810,Е№РЬПЃЦМ,KOSDAQ
209640,ПЭРЬСІРЬИЕХЉ,KOSDAQ
348150,АэЙйРЬПРЗІ,KOSDAQ
067900,ПЭРЬПЃХи,KOSDAQ
362320,УЛДуБлЗЮЙњ,KOSDAQ
396300,ММОЦИоФЋДаНК,KOSDAQ
024880,ФЩРЬЧЧПЁЧС,KOSDAQ
191420,ХзАэЛчРЬО№НК,KOSDAQ
418470,KTЙаИЎРЧМ­Рч,KOSDAQ
005860,ЧбРЯЛчЗс,KOSDAQ
389140,ЦїЙйРЬЦї,KOSDAQ
131400,РЬКъРЬУЗДмМвРч,KOSDAQ
125210,ОЦИ№БзИАХи,KOSDAQ
093640,ФЩРЬОЫПЅ,KOSDAQ
033290,ЗЮСЈ,KOSDAQ
049520,РЏОЦРЬПЄ,KOSDAQ
078890,АЁПТБзЗь,KOSDAQ
115500,ФЩРЬООПЁНК,KOSDAQ
093190,КђМжЗа,KOSDAQ
187790,ГЊГы,KOSDAQ
086710,МБСјКфЦМЛчРЬО№НК,KOSDAQ
311690,CJ ЙйРЬПРЛчРЬО№НК,KOSDAQ
298540,ДѕГзРЬУФШІЕљНК,KOSDAQ
041590,ЧУЗЁНКХЉ,KOSDAQ
021320,KCCАЧМГ,KOSDAQ
026150,ЦЏМіАЧМГ,KOSDAQ
355150,ФкНКХиНУНК,KOSDAQ
413390,ПЅПРЦМ,KOSDAQ
347890,ПЅХѕОЦРЬ,KOSDAQ
452190,ЧбКћЗЙРЬРњ,KOSDAQ
214260,ЖѓЦФНК,KOSDAQ
018120,СјЗЮЙпШП,KOSDAQ
037350,МКЕЕРЬПЃСі,KOSDAQ
163730,ЧЮАХ,KOSDAQ
330730,НКХцКъИДСіКЅУГНК,KOSDAQ
038460,ЙйРЬПРНКИЖЦЎ,KOSDAQ
047820,УЪЗЯЙьЙЬЕ№Ою,KOSDAQ
417500,СІРЬОЦРЬХзХЉ,KOSDAQ
023900,ЧГБЙСжСЄ,KOSDAQ
073560,ПьИЎМеПЁЧСОиСі,KOSDAQ
330350,РЇДѕНКСІОр,KOSDAQ
065450,КђХи,KOSDAQ
303810,ЕПБЙЛ§ИэАњЧа,KOSDAQ
036010,ОЦКёФкРќРк,KOSDAQ
047770,ФкЕЅСюФФЙйРЮ,KOSDAQ
391710,ФкДаПРХфИоРЬМЧ,KOSDAQ
411080,ЛїСюЗІ,KOSDAQ
067290,JWНХОр,KOSDAQ
288330,ЦФЖѓХУНУНКФкИЎОЦ,KOSDAQ
396270,ГиНКЦЎФЈ,KOSDAQ
043610,KTСіДЯЙТСї,KOSDAQ
459550,ОЫЦЎ,KOSDAQ
950190,АэНКЦЎНКЦЉЕ№ПР,KOSDAQ
066700,ХзЖѓСЈРЬХиНК,KOSDAQ
001540,ОШБЙОрЧА,KOSDAQ
306620,СіОЦРЬПЁНК,KOSDAQ
058630,ПЅАдРг,KOSDAQ
084730,ЦУХЉПўОю,KOSDAQ
307930,ФФЦлДЯФЩРЬ,KOSDAQ
204610,ЦМОВИЎ,KOSDAQ
071670,ПЁРЬХзХЉМжЗчМЧ,KOSDAQ
100130,ЕПБЙS&C,KOSDAQ
463480,И№ЦМКъИЕХЉ,KOSDAQ
117670,ОЫЦФФЈНК,KOSDAQ
187870,Е№ЙйРЬНК,KOSDAQ
299900,РЇСіРЈНКЦЉЕ№ПР,KOSDAQ
382150,ПТФкХЉЗЮНК,KOSDAQ
474610,RFНУНКХлСю,KOSDAQ
000440,СпОгПЁГЪКёНК,KOSDAQ
183490,ПЃСіФЭЛ§ИэАњЧа,KOSDAQ
014970,ЛяИЂЙАЛъ,KOSDAQ
290670,ДыКИИЖБзГзЦН,KOSDAQ
042510,ЖѓПТНУХЅОю,KOSDAQ
041930,ЕПОЦШ­МК,KOSDAQ
382800,СіОиКёПЁНК ПЁФк,KOSDAQ
207760,ЙЬНКХЭКэЗч,KOSDAQ
225190,LKЛяОч,KOSDAQ
253840,МіСЈХи,KOSDAQ
315640,ЕіГыРЬЕх,KOSDAQ
100700,ММПюИоЕ№ФЎ,KOSDAQ
175140,ШоИеХзХЉГюЗЮСі,KOSDAQ
038540,ЛѓЛѓРЮ,KOSDAQ
419050,ЛяБтПЁГЪСіМжЗчМЧСю,KOSDAQ
060590,ООЦМООЙйРЬПР,KOSDAQ
453860,ПЁРЬПЁНКХи,KOSDAQ
060570,ЕхИВОюНКФФЦлДЯ,KOSDAQ
024800,РЏМКЦМПЃПЁНК,KOSDAQ
035610,МжКЛ,KOSDAQ
064800,ЦїДЯИЕХЉ,KOSDAQ
105740,Е№ФЩРЬЖє,KOSDAQ
065510,ШоКёУї,KOSDAQ
225530,HCКИБЄЛъОї,KOSDAQ
009300,ЛяОЦСІОр,KOSDAQ
124560,ХТПѕЗЮСїНК,KOSDAQ
340930,РЏРЯПЁГЪХзХЉ,KOSDAQ
357230,ПЁРЬФЁЧЧПР,KOSDAQ
049470,КёЦЎЧУЗЁДж,KOSDAQ
435570,ПЁИЃФкНК,KOSDAQ
104040,ДыМКЦФРЮХи,KOSDAQ
206560,ЕІНКХЭ,KOSDAQ
331380,ЦїФПНКПЁРЬОЦРЬ,KOSDAQ
448710,ФкУїХзХЉГюЗЮСі,KOSDAQ
102370,ФЩРЬПСМЧ,KOSDAQ
311320,СіПРПЄИЎИеЦЎ,KOSDAQ
053350,РЬДЯХи,KOSDAQ
234300,ПЁНКЦЎЗЁЧШ,KOSDAQ
136410,ОЦМРНК,KOSDAQ
317770,ПЂНКЦфИЏНК,KOSDAQ
082850,ПьИЎЙйРЬПР,KOSDAQ
452400,РЬДаНК,KOSDAQ
066790,ООООПЁНК,KOSDAQ
067570,ПЃКъРЬПЁРЬФЁФкИЎОЦ,KOSDAQ
012700,ИЎЕхФкЧС,KOSDAQ
261520,РЬСіНК,KOSDAQ
376930,ГыРЛ,KOSDAQ
083790,CGРЮЙйРЬУї,KOSDAQ
170030,ЧіДыАјОї,KOSDAQ
339950,ОЦРЬКёБшПЕ,KOSDAQ
